Gene ID,Tissue
ENSG00000091129,Cerebral Cortex
ENSG00000091137,Thyroid Gland
ENSG00000091138,Colon
ENSG00000091138,Duodenum
ENSG00000091138,Rectum
ENSG00000091164,Thyroid Gland
ENSG00000091181,Fallopian Tube
ENSG00000091262,Liver
ENSG00000091428,Adrenal Gland
ENSG00000091428,Cerebral Cortex
ENSG00000091482,Heart
ENSG00000091482,Skeletal Muscle
ENSG00000091513,Liver
ENSG00000091536,Testis
ENSG00000091583,Liver
ENSG00000091622,Spleen
ENSG00000091664,Cerebral Cortex
ENSG00000091704,Pancreas
ENSG00000091831,Endometrium
ENSG00000091831,Fallopian Tube
ENSG00000091831,Smooth Muscle
ENSG00000091844,Thyroid Gland
ENSG00000091986,Gall Bladder
ENSG00000092051,Cerebral Cortex
ENSG00000092054,Heart
ENSG00000092054,Skeletal Muscle
ENSG00000092067,Bone Marrow
ENSG00000092096,Cerebral Cortex
ENSG00000092200,Testis
ENSG00000092295,Esophagus
ENSG00000092345,Testis
ENSG00000092377,Prostate gland
ENSG00000092445,Cerebral Cortex
ENSG00000092445,Ovary
ENSG00000092529,Skeletal Muscle
ENSG00000092607,Liver
ENSG00000092607,Skeletal Muscle
ENSG00000092758,Salivary Gland
ENSG00000092758,Thyroid Gland
ENSG00000092850,Fallopian Tube
ENSG00000092850,Testis
ENSG00000092853,Bone Marrow
ENSG00000092853,Testis
ENSG00000092964,Cerebral Cortex
ENSG00000093009,Testis
ENSG00000093072,Spleen
ENSG00000093134,Bone Marrow
ENSG00000093134,Liver
ENSG00000093217,Liver
ENSG00000094755,Endometrium
ENSG00000094755,Esophagus
ENSG00000094755,Tonsil
ENSG00000094796,Esophagus
ENSG00000094796,Skin
ENSG00000094963,Adipose
ENSG00000094963,Esophagus
ENSG00000094963,Lung
ENSG00000095110,Colon
ENSG00000095110,Rectum
ENSG00000095303,Skin
ENSG00000095319,Testis
ENSG00000095321,Testis
ENSG00000095383,Lung
ENSG00000095397,Adrenal Gland
ENSG00000095397,Testis
ENSG00000095587,Cerebral Cortex
ENSG00000095596,Liver
ENSG00000095627,Testis
ENSG00000095713,Fallopian Tube
ENSG00000095713,Lung
ENSG00000095739,Ovary
ENSG00000095752,Urinary Bladder
ENSG00000095777,Testis
ENSG00000095794,Testis
ENSG00000095917,Lung
ENSG00000095917,Stomach
ENSG00000095932,Duodenum
ENSG00000095932,Kidney
ENSG00000095932,Small Intestine
ENSG00000095970,Cerebral Cortex
ENSG00000095970,Lung
ENSG00000095981,Duodenum
ENSG00000095981,Pancreas
ENSG00000095981,Stomach
ENSG00000096006,Fallopian Tube
ENSG00000096006,Salivary Gland
ENSG00000096088,Stomach
ENSG00000096093,Fallopian Tube
ENSG00000096264,Duodenum
ENSG00000096264,Small Intestine
ENSG00000096264,Tonsil
ENSG00000096395,Duodenum
ENSG00000096696,Esophagus
ENSG00000096696,Skin
ENSG00000096996,Lymph Node
ENSG00000096996,Spleen
ENSG00000097021,Cerebral Cortex
ENSG00000097046,Testis
ENSG00000099194,Adipose
ENSG00000099260,Adipose
ENSG00000099308,Cerebral Cortex
ENSG00000099338,Testis
ENSG00000099365,Cerebral Cortex
ENSG00000099399,Testis
ENSG00000099617,Colon
ENSG00000099617,Duodenum
ENSG00000099617,Small Intestine
ENSG00000099625,Adrenal Gland
ENSG00000099625,Cerebral Cortex
ENSG00000099715,Cerebral Cortex
ENSG00000099721,Prostate gland
ENSG00000099769,Liver
ENSG00000099769,Stomach
ENSG00000099812,Duodenum
ENSG00000099812,Small Intestine
ENSG00000099822,Cerebral Cortex
ENSG00000099834,Duodenum
ENSG00000099834,Small Intestine
ENSG00000099840,Testis
ENSG00000099866,Spleen
ENSG00000099866,Appendix
ENSG00000099889,Spleen
ENSG00000099937,Liver
ENSG00000099953,Endometrium
ENSG00000099953,Placenta
ENSG00000099957,Skeletal Muscle
ENSG00000099957,Spleen
ENSG00000099960,Testis
ENSG00000099985,Bone Marrow
ENSG00000099985,Appendix
ENSG00000099994,Lung
ENSG00000100003,Liver
ENSG00000100003,Prostate gland
ENSG00000100012,Bone Marrow
ENSG00000100012,Liver
ENSG00000100012,Lung
ENSG00000100024,Kidney
ENSG00000100024,Liver
ENSG00000100027,Testis
ENSG00000100031,Kidney
ENSG00000100033,Small Intestine
ENSG00000100033,Skin
ENSG00000100036,Testis
ENSG00000100078,Esophagus
ENSG00000100078,Lung
ENSG00000100078,Skin
ENSG00000100079,Gall Bladder
ENSG00000100079,Small Intestine
ENSG00000100083,Testis
ENSG00000100084,Thyroid Gland
ENSG00000100095,Adrenal Gland
ENSG00000100095,Cerebral Cortex
ENSG00000100121,Testis
ENSG00000100122,Placenta
ENSG00000100142,Cerebral Cortex
ENSG00000100156,Prostate gland
ENSG00000100162,Lymph Node
ENSG00000100167,Cerebral Cortex
ENSG00000100170,Duodenum
ENSG00000100170,Small Intestine
ENSG00000100191,Duodenum
ENSG00000100191,Small Intestine
ENSG00000100197,Liver
ENSG00000100206,Testis
ENSG00000100218,Fallopian Tube
ENSG00000100218,Testis
ENSG00000100228,Fallopian Tube
ENSG00000100228,Thyroid Gland
ENSG00000100234,Placenta
ENSG00000100253,Kidney
ENSG00000100276,Cerebral Cortex
ENSG00000100285,Prostate gland
ENSG00000100290,Lymph Node
ENSG00000100292,Spleen
ENSG00000100300,Bone Marrow
ENSG00000100311,Placenta
ENSG00000100312,Testis
ENSG00000100314,Cerebral Cortex
ENSG00000100321,Cerebral Cortex
ENSG00000100341,Cerebral Cortex
ENSG00000100341,Skin
ENSG00000100344,Liver
ENSG00000100346,Cerebral Cortex
ENSG00000100351,Lymph Node
ENSG00000100362,Kidney
ENSG00000100365,Bone Marrow
ENSG00000100368,Appendix
ENSG00000100373,Prostate gland
ENSG00000100373,Urinary Bladder
ENSG00000100385,Lymph Node
ENSG00000100385,Spleen
ENSG00000100399,Cerebral Cortex
ENSG00000100427,Cerebral Cortex
ENSG00000100433,Cerebral Cortex
ENSG00000100433,Duodenum
ENSG00000100448,Bone Marrow
ENSG00000100450,Lung
ENSG00000100450,Spleen
ENSG00000100453,Lymph Node
ENSG00000100473,Pancreas
ENSG00000100473,Prostate gland
ENSG00000100505,Cerebral Cortex
ENSG00000100526,Testis
ENSG00000100557,Fallopian Tube
ENSG00000100557,Gall Bladder
ENSG00000100557,Kidney
ENSG00000100565,Testis
ENSG00000100583,Testis
ENSG00000100593,Placenta
ENSG00000100604,Adrenal Gland
ENSG00000100612,Prostate gland
ENSG00000100628,Skeletal Muscle
ENSG00000100652,Liver
ENSG00000100665,Gall Bladder
ENSG00000100665,Liver
ENSG00000100678,Cerebral Cortex
ENSG00000100678,Skeletal Muscle
ENSG00000100714,Liver
ENSG00000100721,Lymph Node
ENSG00000100721,Tonsil
ENSG00000100739,Gall Bladder
ENSG00000100739,Urinary Bladder
ENSG00000100867,Urinary Bladder
ENSG00000100884,Cerebral Cortex
ENSG00000100889,Duodenum
ENSG00000100889,Small Intestine
ENSG00000100979,Placenta
ENSG00000100985,Bone Marrow
ENSG00000100985,Lymph Node
ENSG00000100987,Cerebral Cortex
ENSG00000100987,Ovary
ENSG00000101003,Testis
ENSG00000101057,Bone Marrow
ENSG00000101057,Lymph Node
ENSG00000101074,Rectum
ENSG00000101074,Small Intestine
ENSG00000101076,Duodenum
ENSG00000101076,Small Intestine
ENSG00000101082,Lymph Node
ENSG00000101098,Cerebral Cortex
ENSG00000101098,Fallopian Tube
ENSG00000101098,Testis
ENSG00000101115,Testis
ENSG00000101115,Thyroid Gland
ENSG00000101134,Cerebral Cortex
ENSG00000101134,Fallopian Tube
ENSG00000101144,Thyroid Gland
ENSG00000101146,Testis
ENSG00000101162,Bone Marrow
ENSG00000101162,Spleen
ENSG00000101180,Cerebral Cortex
ENSG00000101188,Bone Marrow
ENSG00000101189,Testis
ENSG00000101190,Testis
ENSG00000101197,Placenta
ENSG00000101198,Cerebral Cortex
ENSG00000101198,Kidney
ENSG00000101200,Bone Marrow
ENSG00000101200,Kidney
ENSG00000101200,Testis
ENSG00000101203,Cerebral Cortex
ENSG00000101203,Testis
ENSG00000101204,Cerebral Cortex
ENSG00000101204,Liver
ENSG00000101204,Spleen
ENSG00000101210,Cerebral Cortex
ENSG00000101210,Heart
ENSG00000101210,Skeletal Muscle
ENSG00000101213,Esophagus
ENSG00000101213,Skin
ENSG00000101222,Fallopian Tube
ENSG00000101222,Testis
ENSG00000101230,Thyroid Gland
ENSG00000101236,Bone Marrow
ENSG00000101251,Testis
ENSG00000101276,Testis
ENSG00000101280,Ovary
ENSG00000101282,Lung
ENSG00000101292,Bone Marrow
ENSG00000101292,Cerebral Cortex
ENSG00000101298,Cerebral Cortex
ENSG00000101306,Skeletal Muscle
ENSG00000101307,Bone Marrow
ENSG00000101307,Appendix
ENSG00000101323,Liver
ENSG00000101327,Cerebral Cortex
ENSG00000101331,Spleen
ENSG00000101335,Smooth Muscle
ENSG00000101336,Spleen
ENSG00000101336,Appendix
ENSG00000101349,Adrenal Gland
ENSG00000101349,Cerebral Cortex
ENSG00000101400,Thyroid Gland
ENSG00000101405,Adipose
ENSG00000101412,Bone Marrow
ENSG00000101425,Bone Marrow
ENSG00000101435,Testis
ENSG00000101438,Cerebral Cortex
ENSG00000101440,Ovary
ENSG00000101440,Skin
ENSG00000101441,Gall Bladder
ENSG00000101441,Salivary Gland
ENSG00000101443,Fallopian Tube
ENSG00000101443,Salivary Gland
ENSG00000101446,Skin
ENSG00000101447,Esophagus
ENSG00000101448,Testis
ENSG00000101463,Cerebral Cortex
ENSG00000101470,Skeletal Muscle
ENSG00000101489,Cerebral Cortex
ENSG00000101493,Endometrium
ENSG00000101542,Cerebral Cortex
ENSG00000101605,Heart
ENSG00000101605,Skeletal Muscle
ENSG00000101638,Cerebral Cortex
ENSG00000101670,Placenta
ENSG00000101670,Thyroid Gland
ENSG00000101680,Testis
ENSG00000101680,Thyroid Gland
ENSG00000101746,Cerebral Cortex
ENSG00000101746,Testis
ENSG00000101812,Endometrium
ENSG00000101812,Testis
ENSG00000101842,Stomach
ENSG00000101842,Testis
ENSG00000101846,Placenta
ENSG00000101849,Endometrium
ENSG00000101850,Skin
ENSG00000101883,Testis
ENSG00000101890,Fallopian Tube
ENSG00000101890,Testis
ENSG00000101892,Skeletal Muscle
ENSG00000101911,Testis
ENSG00000101916,Appendix
ENSG00000101938,Endometrium
ENSG00000101951,Placenta
ENSG00000101958,Cerebral Cortex
ENSG00000101958,Rectum
ENSG00000101977,Adrenal Gland
ENSG00000101977,Testis
ENSG00000101981,Liver
ENSG00000102003,Cerebral Cortex
ENSG00000102021,Testis
ENSG00000102032,Spleen
ENSG00000102048,Testis
ENSG00000102055,Testis
ENSG00000102076,Testis
ENSG00000102076,Skin
ENSG00000102098,Testis
ENSG00000102104,Cerebral Cortex
ENSG00000102104,Lung
ENSG00000102109,Cerebral Cortex
ENSG00000102109,Kidney
ENSG00000102145,Bone Marrow
ENSG00000102174,Endometrium
ENSG00000102195,Placenta
ENSG00000102195,Smooth Muscle
ENSG00000102230,Cerebral Cortex
ENSG00000102230,Testis
ENSG00000102239,Fallopian Tube
ENSG00000102239,Ovary
ENSG00000102239,Testis
ENSG00000102243,Placenta
ENSG00000102245,Lymph Node
ENSG00000102265,Appendix
ENSG00000102271,Adrenal Gland
ENSG00000102290,Cerebral Cortex
ENSG00000102290,Ovary
ENSG00000102313,Prostate gland
ENSG00000102313,Skeletal Muscle
ENSG00000102349,Skin
ENSG00000102359,Urinary Bladder
ENSG00000102362,Endometrium
ENSG00000102362,Ovary
ENSG00000102385,Cerebral Cortex
ENSG00000102387,Testis
ENSG00000102445,Lymph Node
ENSG00000102452,Cerebral Cortex
ENSG00000102466,Cerebral Cortex
ENSG00000102466,Fallopian Tube
ENSG00000102468,Cerebral Cortex
ENSG00000102524,Appendix
ENSG00000102539,Bone Marrow
ENSG00000102539,Thyroid Gland
ENSG00000102575,Lung
ENSG00000102678,Kidney
ENSG00000102683,Heart
ENSG00000102683,Skeletal Muscle
ENSG00000102755,Placenta
ENSG00000102760,Bone Marrow
ENSG00000102760,Lung
ENSG00000102794,Urinary Bladder
ENSG00000102794,Appendix
ENSG00000102805,Thyroid Gland
ENSG00000102837,Duodenum
ENSG00000102837,Small Intestine
ENSG00000102854,Fallopian Tube
ENSG00000102879,Bone Marrow
ENSG00000102879,Lymph Node
ENSG00000102891,Skin
ENSG00000102904,Fallopian Tube
ENSG00000102904,Testis
ENSG00000102924,Gall Bladder
ENSG00000102924,Testis
ENSG00000102962,Tonsil
ENSG00000102962,Appendix
ENSG00000102970,Appendix
ENSG00000102981,Testis
ENSG00000102984,Testis
ENSG00000103021,Fallopian Tube
ENSG00000103023,Testis
ENSG00000103034,Adrenal Gland
ENSG00000103034,Cerebral Cortex
ENSG00000103044,Lung
ENSG00000103044,Urinary Bladder
ENSG00000103056,Duodenum
ENSG00000103056,Small Intestine
ENSG00000103089,Cerebral Cortex
ENSG00000103089,Stomach
ENSG00000103154,Cerebral Cortex
ENSG00000103154,Kidney
ENSG00000103154,Testis
ENSG00000103175,Placenta
ENSG00000103175,Prostate gland
ENSG00000103184,Cerebral Cortex
ENSG00000103257,Testis
ENSG00000103260,Cerebral Cortex
ENSG00000103269,Cerebral Cortex
ENSG00000103310,Placenta
ENSG00000103313,Spleen
ENSG00000103313,Appendix
ENSG00000103316,Cerebral Cortex
ENSG00000103316,Heart
ENSG00000103355,Fallopian Tube
ENSG00000103375,Colon
ENSG00000103375,Pancreas
ENSG00000103375,Rectum
ENSG00000103449,Endometrium
ENSG00000103449,Thyroid Gland
ENSG00000103460,Stomach
ENSG00000103494,Testis
ENSG00000103522,Lymph Node
ENSG00000103522,Tonsil
ENSG00000103528,Cerebral Cortex
ENSG00000103534,Small Intestine
ENSG00000103540,Testis
ENSG00000103546,Adrenal Gland
ENSG00000103546,Placenta
ENSG00000103546,Testis
ENSG00000103569,Liver
ENSG00000103569,Appendix
ENSG00000103599,Fallopian Tube
ENSG00000103599,Testis
ENSG00000103647,Cerebral Cortex
ENSG00000103723,Cerebral Cortex
ENSG00000103740,Cerebral Cortex
ENSG00000103740,Skin
ENSG00000103742,Ovary
ENSG00000103811,Lung
ENSG00000103942,Prostate gland
ENSG00000104043,Bone Marrow
ENSG00000104044,Thyroid Gland
ENSG00000104044,Skin
ENSG00000104055,Esophagus
ENSG00000104055,Skin
ENSG00000104059,Cerebral Cortex
ENSG00000104112,Cerebral Cortex
ENSG00000104140,Esophagus
ENSG00000104140,Skin
ENSG00000104147,Testis
ENSG00000104154,Prostate gland
ENSG00000104213,Ovary
ENSG00000104213,Thyroid Gland
ENSG00000104237,Fallopian Tube
ENSG00000104237,Lung
ENSG00000104267,Rectum
ENSG00000104267,Stomach
ENSG00000104290,Cerebral Cortex
ENSG00000104312,Bone Marrow
ENSG00000104313,Prostate gland
ENSG00000104321,Urinary Bladder
ENSG00000104324,Thyroid Gland
ENSG00000104327,Kidney
ENSG00000104369,Skeletal Muscle
ENSG00000104371,Duodenum
ENSG00000104371,Esophagus
ENSG00000104381,Cerebral Cortex
ENSG00000104415,Smooth Muscle
ENSG00000104435,Cerebral Cortex
ENSG00000104490,Cerebral Cortex
ENSG00000104499,Adrenal Gland
ENSG00000104537,Duodenum
ENSG00000104537,Gall Bladder
ENSG00000104537,Small Intestine
ENSG00000104691,Ovary
ENSG00000104722,Cerebral Cortex
ENSG00000104755,Testis
ENSG00000104760,Liver
ENSG00000104763,Thyroid Gland
ENSG00000104783,Salivary Gland
ENSG00000104804,Testis
ENSG00000104808,Duodenum
ENSG00000104808,Kidney
ENSG00000104808,Small Intestine
ENSG00000104814,Lymph Node
ENSG00000104814,Spleen
ENSG00000104814,Tonsil
ENSG00000104818,Duodenum
ENSG00000104818,Placenta
ENSG00000104818,Testis
ENSG00000104826,Duodenum
ENSG00000104826,Pancreas
ENSG00000104826,Testis
ENSG00000104827,Placenta
ENSG00000104833,Cerebral Cortex
ENSG00000104848,Skeletal Muscle
ENSG00000104879,Skeletal Muscle
ENSG00000104881,Skin
ENSG00000104883,Testis
ENSG00000104885,Testis
ENSG00000104888,Cerebral Cortex
ENSG00000104892,Skin
ENSG00000104894,Lymph Node
ENSG00000104894,Spleen
ENSG00000104899,Testis
ENSG00000104901,Testis
ENSG00000104903,Bone Marrow
ENSG00000104918,Bone Marrow
ENSG00000104921,Lymph Node
ENSG00000104921,Spleen
ENSG00000104921,Tonsil
ENSG00000104938,Liver
ENSG00000104938,Lymph Node
ENSG00000104938,Placenta
ENSG00000104941,Testis
ENSG00000104951,Testis
ENSG00000104951,Appendix
ENSG00000104953,Placenta
ENSG00000104953,Thyroid Gland
ENSG00000104967,Cerebral Cortex
ENSG00000104974,Spleen
ENSG00000104974,Appendix
ENSG00000105011,Testis
ENSG00000105048,Skeletal Muscle
ENSG00000105053,Testis
ENSG00000105072,Testis
ENSG00000105085,Testis
ENSG00000105088,Cerebral Cortex
ENSG00000105088,Skin
ENSG00000105122,Lymph Node
ENSG00000105122,Spleen
ENSG00000105131,Esophagus
ENSG00000105131,Tonsil
ENSG00000105131,Skin
ENSG00000105141,Skin
ENSG00000105143,Cerebral Cortex
ENSG00000105143,Testis
ENSG00000105143,Skin
ENSG00000105146,Testis
ENSG00000105173,Bone Marrow
ENSG00000105173,Placenta
ENSG00000105198,Placenta
ENSG00000105204,Testis
ENSG00000105205,Bone Marrow
ENSG00000105219,Prostate gland
ENSG00000105227,Lung
ENSG00000105229,Testis
ENSG00000105246,Placenta
ENSG00000105255,Cerebral Cortex
ENSG00000105255,Testis
ENSG00000105261,Testis
ENSG00000105270,Cerebral Cortex
ENSG00000105278,Cerebral Cortex
ENSG00000105278,Testis
ENSG00000105289,Duodenum
ENSG00000105290,Cerebral Cortex
ENSG00000105352,Bone Marrow
ENSG00000105352,Spleen
ENSG00000105352,Appendix
ENSG00000105369,Lymph Node
ENSG00000105369,Spleen
ENSG00000105369,Tonsil
ENSG00000105370,Bone Marrow
ENSG00000105370,Duodenum
ENSG00000105370,Spleen
ENSG00000105370,Testis
ENSG00000105374,Bone Marrow
ENSG00000105374,Spleen
ENSG00000105376,Cerebral Cortex
ENSG00000105376,Lung
ENSG00000105383,Spleen
ENSG00000105388,Colon
ENSG00000105388,Rectum
ENSG00000105398,Adrenal Gland
ENSG00000105398,Liver
ENSG00000105409,Cerebral Cortex
ENSG00000105409,Testis
ENSG00000105419,Cerebral Cortex
ENSG00000105419,Endometrium
ENSG00000105427,Esophagus
ENSG00000105428,Testis
ENSG00000105464,Cerebral Cortex
ENSG00000105464,Placenta
ENSG00000105467,Testis
ENSG00000105472,Bone Marrow
ENSG00000105479,Fallopian Tube
ENSG00000105479,Testis
ENSG00000105492,Placenta
ENSG00000105501,Bone Marrow
ENSG00000105501,Appendix
ENSG00000105507,Bone Marrow
ENSG00000105507,Spleen
ENSG00000105509,Appendix
ENSG00000105514,Skin
ENSG00000105519,Fallopian Tube
ENSG00000105523,Stomach
ENSG00000105549,Testis
ENSG00000105550,Liver
ENSG00000105605,Cerebral Cortex
ENSG00000105609,Spleen
ENSG00000105610,Bone Marrow
ENSG00000105613,Cerebral Cortex
ENSG00000105639,Lymph Node
ENSG00000105639,Appendix
ENSG00000105641,Salivary Gland
ENSG00000105641,Stomach
ENSG00000105642,Cerebral Cortex
ENSG00000105649,Cerebral Cortex
ENSG00000105655,Placenta
ENSG00000105655,Testis
ENSG00000105664,Gall Bladder
ENSG00000105664,Smooth Muscle
ENSG00000105668,Urinary Bladder
ENSG00000105672,Testis
ENSG00000105675,Adrenal Gland
ENSG00000105675,Pancreas
ENSG00000105679,Testis
ENSG00000105695,Cerebral Cortex
ENSG00000105695,Ovary
ENSG00000105696,Cerebral Cortex
ENSG00000105697,Liver
ENSG00000105707,Kidney
ENSG00000105707,Liver
ENSG00000105711,Skeletal Muscle
ENSG00000105717,Thyroid Gland
ENSG00000105737,Cerebral Cortex
ENSG00000105737,Testis
ENSG00000105755,Colon
ENSG00000105755,Rectum
ENSG00000105767,Cerebral Cortex
ENSG00000105784,Adrenal Gland
ENSG00000105792,Prostate gland
ENSG00000105825,Placenta
ENSG00000105835,Appendix
ENSG00000105851,Bone Marrow
ENSG00000105852,Liver
ENSG00000105877,Fallopian Tube
ENSG00000105880,Endometrium
ENSG00000105880,Placenta
ENSG00000105880,Skin
ENSG00000105894,Cerebral Cortex
ENSG00000105928,Placenta
ENSG00000105929,Kidney
ENSG00000105929,Salivary Gland
ENSG00000105948,Fallopian Tube
ENSG00000105954,Spleen
ENSG00000105954,Tonsil
ENSG00000105963,Colon
ENSG00000105967,Appendix
ENSG00000105971,Lung
ENSG00000105974,Lung
ENSG00000105982,Testis
ENSG00000105989,Endometrium
ENSG00000105989,Placenta
ENSG00000106004,Adrenal Gland
ENSG00000106013,Testis
ENSG00000106031,Placenta
ENSG00000106031,Prostate gland
ENSG00000106034,Ovary
ENSG00000106038,Adrenal Gland
ENSG00000106038,Prostate gland
ENSG00000106066,Spleen
ENSG00000106069,Duodenum
ENSG00000106089,Cerebral Cortex
ENSG00000106125,Fallopian Tube
ENSG00000106128,Adrenal Gland
ENSG00000106128,Cerebral Cortex
ENSG00000106128,Gall Bladder
ENSG00000106178,Rectum
ENSG00000106178,Small Intestine
ENSG00000106236,Adrenal Gland
ENSG00000106236,Cerebral Cortex
ENSG00000106236,Testis
ENSG00000106258,Duodenum
ENSG00000106258,Small Intestine
ENSG00000106278,Cerebral Cortex
ENSG00000106278,Skin
ENSG00000106302,Placenta
ENSG00000106302,Testis
ENSG00000106304,Testis
ENSG00000106327,Liver
ENSG00000106328,Testis
ENSG00000106331,Duodenum
ENSG00000106331,Rectum
ENSG00000106336,Testis
ENSG00000106341,Adrenal Gland
ENSG00000106341,Cerebral Cortex
ENSG00000106351,Salivary Gland
ENSG00000106366,Gall Bladder
ENSG00000106366,Placenta
ENSG00000106384,Duodenum
ENSG00000106384,Small Intestine
ENSG00000106404,Duodenum
ENSG00000106404,Small Intestine
ENSG00000106410,Testis
ENSG00000106410,Skin
ENSG00000106436,Placenta
ENSG00000106436,Testis
ENSG00000106462,Bone Marrow
ENSG00000106477,Testis
ENSG00000106483,Endometrium
ENSG00000106483,Fallopian Tube
ENSG00000106484,Placenta
ENSG00000106511,Placenta
ENSG00000106536,Cerebral Cortex
ENSG00000106536,Gall Bladder
ENSG00000106536,Placenta
ENSG00000106536,Urinary Bladder
ENSG00000106537,Lung
ENSG00000106538,Adrenal Gland
ENSG00000106541,Rectum
ENSG00000106541,Stomach
ENSG00000106560,Lymph Node
ENSG00000106565,Liver
ENSG00000106631,Heart
ENSG00000106638,Testis
ENSG00000106648,Testis
ENSG00000106665,Cerebral Cortex
ENSG00000106686,Testis
ENSG00000106688,Small Intestine
ENSG00000106689,Cerebral Cortex
ENSG00000106701,Cerebral Cortex
ENSG00000106772,Smooth Muscle
ENSG00000106804,Liver
ENSG00000106809,Gall Bladder
ENSG00000106819,Smooth Muscle
ENSG00000106823,Ovary
ENSG00000106829,Testis
ENSG00000106927,Liver
ENSG00000106952,Lymph Node
ENSG00000106952,Tonsil
ENSG00000106976,Cerebral Cortex
ENSG00000106992,Fallopian Tube
ENSG00000106992,Skeletal Muscle
ENSG00000107014,Fallopian Tube
ENSG00000107014,Prostate gland
ENSG00000107018,Prostate gland
ENSG00000107105,Cerebral Cortex
ENSG00000107105,Testis
ENSG00000107130,Cerebral Cortex
ENSG00000107147,Cerebral Cortex
ENSG00000107147,Spleen
ENSG00000107159,Gall Bladder
ENSG00000107159,Stomach
ENSG00000107165,Skin
ENSG00000107187,Cerebral Cortex
ENSG00000107187,Testis
ENSG00000107249,Thyroid Gland
ENSG00000107281,Prostate gland
ENSG00000107282,Cerebral Cortex
ENSG00000107295,Cerebral Cortex
ENSG00000107317,Testis
ENSG00000107331,Cerebral Cortex
ENSG00000107447,Bone Marrow
ENSG00000107485,Placenta
ENSG00000107485,Skin
ENSG00000107518,Cerebral Cortex
ENSG00000107518,Smooth Muscle
ENSG00000107537,Liver
ENSG00000107593,Spleen
ENSG00000107593,Testis
ENSG00000107611,Kidney
ENSG00000107736,Ovary
ENSG00000107742,Cerebral Cortex
ENSG00000107742,Lung
ENSG00000107796,Endometrium
ENSG00000107796,Smooth Muscle
ENSG00000107798,Spleen
ENSG00000107807,Salivary Gland
ENSG00000107807,Spleen
ENSG00000107821,Spleen
ENSG00000107831,Cerebral Cortex
ENSG00000107831,Testis
ENSG00000107859,Adipose
ENSG00000107859,Skeletal Muscle
ENSG00000107954,Cerebral Cortex
