Gene ID,Tissue
ENSG00000198546,Ovary
ENSG00000198547,Ovary
ENSG00000198551,Thyroid Gland
ENSG00000198553,Fallopian Tube
ENSG00000198554,Lymph Node
ENSG00000198554,Testis
ENSG00000198556,Prostate gland
ENSG00000198561,Esophagus
ENSG00000198563,Endometrium
ENSG00000198569,Kidney
ENSG00000198570,Adrenal Gland
ENSG00000198573,Testis
ENSG00000198574,Spleen
ENSG00000198576,Adrenal Gland
ENSG00000198585,Ovary
ENSG00000198586,Testis
ENSG00000198589,Thyroid Gland
ENSG00000198597,Cerebral Cortex
ENSG00000198598,Cerebral Cortex
ENSG00000198604,Testis
ENSG00000198610,Liver
ENSG00000198612,Cerebral Cortex
ENSG00000198624,Tonsil
ENSG00000198625,Bone Marrow
ENSG00000198626,Heart
ENSG00000198633,Testis
ENSG00000198642,Ovary
ENSG00000198642,Thyroid Gland
ENSG00000198643,Rectum
ENSG00000198646,Testis
ENSG00000198648,Testis
ENSG00000198650,Liver
ENSG00000198663,Thyroid Gland
ENSG00000198668,Cerebral Cortex
ENSG00000198670,Liver
ENSG00000198673,Cerebral Cortex
ENSG00000198677,Thyroid Gland
ENSG00000198680,Testis
ENSG00000198681,Testis
ENSG00000198682,Adrenal Gland
ENSG00000198689,Cerebral Cortex
ENSG00000198690,Thyroid Gland
ENSG00000198691,Kidney
ENSG00000198692,Tonsil
ENSG00000198695,Skeletal Muscle
ENSG00000198700,Endometrium
ENSG00000198704,Testis
ENSG00000198707,Endometrium
ENSG00000198712,Skeletal Muscle
ENSG00000198715,Prostate gland
ENSG00000198718,Fallopian Tube
ENSG00000198719,Spleen
ENSG00000198720,Testis
ENSG00000198721,Liver
ENSG00000198722,Lung
ENSG00000198723,Testis
ENSG00000198727,Heart
ENSG00000198728,Ovary
ENSG00000198729,Thyroid Gland
ENSG00000198730,Testis
ENSG00000198732,Testis
ENSG00000198734,Liver
ENSG00000198736,Bone Marrow
ENSG00000198736,Kidney
ENSG00000198739,Cerebral Cortex
ENSG00000198740,Skin
ENSG00000198742,Testis
ENSG00000198743,Thyroid Gland
ENSG00000198746,Bone Marrow
ENSG00000198752,Thyroid Gland
ENSG00000198753,Cerebral Cortex
ENSG00000198754,Testis
ENSG00000198755,Ovary
ENSG00000198756,Cerebral Cortex
ENSG00000198758,Small Intestine
ENSG00000198759,Placenta
ENSG00000198763,Heart
ENSG00000198765,Testis
ENSG00000198768,Salivary Gland
ENSG00000198771,Lymph Node
ENSG00000198774,Fallopian Tube
ENSG00000198780,Cerebral Cortex
ENSG00000198783,Spleen
ENSG00000198785,Cerebral Cortex
ENSG00000198786,Heart
ENSG00000198791,Thyroid Gland
ENSG00000198792,Placenta
ENSG00000198793,Testis
ENSG00000198794,Cerebral Cortex
ENSG00000198795,Ovary
ENSG00000198796,Heart
ENSG00000198797,Cerebral Cortex
ENSG00000198798,Testis
ENSG00000198799,Thyroid Gland
ENSG00000198804,Heart
ENSG00000198805,Bone Marrow
ENSG00000198807,Esophagus
ENSG00000198812,Heart
ENSG00000198814,Small Intestine
ENSG00000198815,Endometrium
ENSG00000198816,Ovary
ENSG00000198818,Prostate gland
ENSG00000198821,Lymph Node
ENSG00000198822,Cerebral Cortex
ENSG00000198824,Lymph Node
ENSG00000198825,Cerebral Cortex
ENSG00000198826,Tonsil
ENSG00000198829,Kidney
ENSG00000198830,Bone Marrow
ENSG00000198832,Prostate gland
ENSG00000198833,Tonsil
ENSG00000198835,Cerebral Cortex
ENSG00000198836,Cerebral Cortex
ENSG00000198837,Spleen
ENSG00000198838,Endometrium
ENSG00000198838,Smooth Muscle
ENSG00000198839,Thyroid Gland
ENSG00000198840,Kidney
ENSG00000198841,Ovary
ENSG00000198842,Heart
ENSG00000198843,Thyroid Gland
ENSG00000198844,Lung
ENSG00000198846,Lymph Node
ENSG00000198848,Liver
ENSG00000198851,Lymph Node
ENSG00000198853,Cerebral Cortex
ENSG00000198854,Skin
ENSG00000198855,Thyroid Gland
ENSG00000198856,Thyroid Gland
ENSG00000198858,Bone Marrow
ENSG00000198860,Thyroid Gland
ENSG00000198862,Thyroid Gland
ENSG00000198863,Fallopian Tube
ENSG00000198865,Ovary
ENSG00000198870,Testis
ENSG00000198873,Lung
ENSG00000198874,Ovary
ENSG00000198876,Testis
ENSG00000198879,Ovary
ENSG00000198881,Skeletal Muscle
ENSG00000198883,Testis
ENSG00000198885,Testis
ENSG00000198886,Heart
ENSG00000198887,Ovary
ENSG00000198888,Skeletal Muscle
ENSG00000198889,Testis
ENSG00000198890,Fallopian Tube
ENSG00000198892,Skeletal Muscle
ENSG00000198894,Fallopian Tube
ENSG00000198898,Smooth Muscle
ENSG00000198899,Heart
ENSG00000198900,Bone Marrow
ENSG00000198900,Lymph Node
ENSG00000198901,Bone Marrow
ENSG00000198908,Cerebral Cortex
ENSG00000198909,Spleen
ENSG00000198910,Cerebral Cortex
ENSG00000198911,Cerebral Cortex
ENSG00000198912,Placenta
ENSG00000198914,Cerebral Cortex
ENSG00000198915,Cerebral Cortex
ENSG00000198917,Lymph Node
ENSG00000198918,Ovary
ENSG00000198919,Testis
ENSG00000198920,Testis
ENSG00000198924,Thyroid Gland
ENSG00000198925,Testis
ENSG00000198929,Cerebral Cortex
ENSG00000198930,Testis
ENSG00000198931,Appendix
ENSG00000198932,Cerebral Cortex
ENSG00000198933,Ovary
ENSG00000198934,Cerebral Cortex
ENSG00000198937,Tonsil
ENSG00000198938,Heart
ENSG00000198939,Testis
ENSG00000198944,Small Intestine
ENSG00000198945,Endometrium
ENSG00000198947,Smooth Muscle
ENSG00000198948,Testis
ENSG00000198951,Placenta
ENSG00000198952,Bone Marrow
ENSG00000198954,Cerebral Cortex
ENSG00000198959,Placenta
ENSG00000198960,Spleen
ENSG00000198961,Cerebral Cortex
ENSG00000198963,Cerebral Cortex
ENSG00000198964,Thyroid Gland
ENSG00000198967,Bone Marrow
ENSG00000203485,Placenta
ENSG00000203661,Prostate gland
ENSG00000203663,Testis
ENSG00000203666,Fallopian Tube
ENSG00000203667,Ovary
ENSG00000203668,Placenta
ENSG00000203685,Cerebral Cortex
ENSG00000203697,Stomach
ENSG00000203705,Thyroid Gland
ENSG00000203710,Appendix
ENSG00000203722,Esophagus
ENSG00000203724,Liver
ENSG00000203727,Placenta
ENSG00000203730,Testis
ENSG00000203733,Testis
ENSG00000203734,Fallopian Tube
ENSG00000203737,Cerebral Cortex
ENSG00000203740,Heart
ENSG00000203747,Spleen
ENSG00000203756,Cerebral Cortex
ENSG00000203757,Bone Marrow
ENSG00000203760,Bone Marrow
ENSG00000203772,Cerebral Cortex
ENSG00000203778,Testis
ENSG00000203780,Testis
ENSG00000203782,Skin
ENSG00000203783,Testis
ENSG00000203784,Testis
ENSG00000203785,Esophagus
ENSG00000203786,Skin
ENSG00000203791,Thyroid Gland
ENSG00000203795,Testis
ENSG00000203797,Kidney
ENSG00000203805,Cerebral Cortex
ENSG00000203812,Bone Marrow
ENSG00000203814,Prostate gland
ENSG00000203837,Skin
ENSG00000203857,Placenta
ENSG00000203859,Adrenal Gland
ENSG00000203867,Heart
ENSG00000203870,Testis
ENSG00000203872,Testis
ENSG00000203877,Cerebral Cortex
ENSG00000203879,Cerebral Cortex
ENSG00000203880,Ovary
ENSG00000203883,Lung
ENSG00000203896,Spleen
ENSG00000203907,Testis
ENSG00000203908,Testis
ENSG00000203909,Testis
ENSG00000203910,Testis
ENSG00000203923,Testis
ENSG00000203933,Testis
ENSG00000203942,Testis
ENSG00000203943,Rectum
ENSG00000203950,Ovary
ENSG00000203952,Salivary Gland
ENSG00000203963,Testis
ENSG00000203965,Testis
ENSG00000203972,Liver
ENSG00000203985,Fallopian Tube
ENSG00000203989,Ovary
ENSG00000203995,Testis
ENSG00000204001,Thyroid Gland
ENSG00000204006,Testis
ENSG00000204007,Testis
ENSG00000204010,Bone Marrow
ENSG00000204019,Testis
ENSG00000204020,Skin
ENSG00000204021,Skin
ENSG00000204022,Testis
ENSG00000204025,Testis
ENSG00000204033,Skin
ENSG00000204052,Testis
ENSG00000204060,Ovary
ENSG00000204065,Testis
ENSG00000204070,Fallopian Tube
ENSG00000204071,Cerebral Cortex
ENSG00000204084,Lymph Node
ENSG00000204084,Ovary
ENSG00000204086,Testis
ENSG00000204099,Colon
ENSG00000204103,Spleen
ENSG00000204104,Testis
ENSG00000204116,Cerebral Cortex
ENSG00000204120,Testis
ENSG00000204128,Liver
ENSG00000204130,Cerebral Cortex
ENSG00000204131,Smooth Muscle
ENSG00000204138,Esophagus
ENSG00000204140,Pancreas
ENSG00000204147,Duodenum
ENSG00000204149,Testis
ENSG00000204160,Bone Marrow
ENSG00000204161,Lymph Node
ENSG00000204161,Spleen
ENSG00000204161,Appendix
ENSG00000204165,Testis
ENSG00000204172,Testis
ENSG00000204174,Rectum
ENSG00000204175,Lung
ENSG00000204176,Lung
ENSG00000204178,Testis
ENSG00000204179,Testis
ENSG00000204186,Cerebral Cortex
ENSG00000204193,Testis
ENSG00000204195,Skin
ENSG00000204209,Lymph Node
ENSG00000204217,Lung
ENSG00000204219,Skeletal Muscle
ENSG00000204220,Testis
ENSG00000204227,Endometrium
ENSG00000204228,Thyroid Gland
ENSG00000204231,Endometrium
ENSG00000204237,Spleen
ENSG00000204246,Testis
ENSG00000204248,Testis
ENSG00000204252,Lymph Node
ENSG00000204256,Thyroid Gland
ENSG00000204257,Tonsil
ENSG00000204262,Placenta
ENSG00000204264,Lymph Node
ENSG00000204267,Lymph Node
ENSG00000204271,Endometrium
ENSG00000204272,Thyroid Gland
ENSG00000204278,Cerebral Cortex
ENSG00000204279,Testis
ENSG00000204287,Lymph Node
ENSG00000204290,Ovary
ENSG00000204291,Placenta
ENSG00000204296,Testis
ENSG00000204300,Testis
ENSG00000204301,Lung
ENSG00000204304,Spleen
ENSG00000204305,Lung
ENSG00000204308,Fallopian Tube
ENSG00000204310,Fallopian Tube
ENSG00000204311,Testis
ENSG00000204314,Cerebral Cortex
ENSG00000204315,Fallopian Tube
ENSG00000204316,Spleen
ENSG00000204323,Stomach
ENSG00000204334,Testis
ENSG00000204335,Stomach
ENSG00000204344,Adrenal Gland
ENSG00000204345,Appendix
ENSG00000204347,Cerebral Cortex
ENSG00000204348,Testis
ENSG00000204351,Spleen
ENSG00000204356,Testis
ENSG00000204361,Colon
ENSG00000204363,Testis
ENSG00000204366,Ovary
ENSG00000204370,Thyroid Gland
ENSG00000204371,Ovary
ENSG00000204381,Ovary
ENSG00000204382,Testis
ENSG00000204385,Colon
ENSG00000204385,Prostate gland
ENSG00000204386,Thyroid Gland
ENSG00000204388,Gall Bladder
ENSG00000204389,Gall Bladder
ENSG00000204390,Testis
ENSG00000204392,Lymph Node
ENSG00000204394,Testis
ENSG00000204396,Fallopian Tube
ENSG00000204397,Spleen
ENSG00000204403,Ovary
ENSG00000204406,Cerebral Cortex
ENSG00000204406,Ovary
ENSG00000204406,Thyroid Gland
ENSG00000204410,Bone Marrow
ENSG00000204410,Skin
ENSG00000204414,Placenta
ENSG00000204420,Skin
ENSG00000204421,Skin
ENSG00000204424,Bone Marrow
ENSG00000204424,Skin
ENSG00000204427,Bone Marrow
ENSG00000204428,Testis
ENSG00000204435,Testis
ENSG00000204438,Testis
ENSG00000204439,Spleen
ENSG00000204442,Cerebral Cortex
ENSG00000204444,Liver
ENSG00000204449,Testis
ENSG00000204463,Testis
ENSG00000204469,Testis
ENSG00000204472,Spleen
ENSG00000204475,Spleen
ENSG00000204478,Testis
ENSG00000204479,Testis
ENSG00000204480,Testis
ENSG00000204482,Bone Marrow
ENSG00000204498,Ovary
ENSG00000204501,Liver
ENSG00000204511,Kidney
ENSG00000204514,Thyroid Gland
ENSG00000204516,Lymph Node
ENSG00000204518,Testis
ENSG00000204519,Lymph Node
ENSG00000204524,Bone Marrow
ENSG00000204525,Lung
ENSG00000204531,Small Intestine
ENSG00000204532,Testis
ENSG00000204536,Testis
ENSG00000204538,Skin
ENSG00000204540,Testis
ENSG00000204542,Skin
ENSG00000204544,Esophagus
ENSG00000204548,Testis
ENSG00000204560,Testis
ENSG00000204564,Duodenum
ENSG00000204564,Rectum
ENSG00000204568,Fallopian Tube
ENSG00000204569,Thyroid Gland
ENSG00000204571,Thyroid Gland
ENSG00000204572,Fallopian Tube
ENSG00000204574,Testis
ENSG00000204576,Ovary
ENSG00000204577,Appendix
ENSG00000204580,Fallopian Tube
ENSG00000204583,Fallopian Tube
ENSG00000204590,Cerebral Cortex
ENSG00000204592,Spleen
ENSG00000204595,Placenta
ENSG00000204599,Testis
ENSG00000204604,Thyroid Gland
ENSG00000204610,Duodenum
ENSG00000204611,Ovary
ENSG00000204613,Bone Marrow
ENSG00000204614,Small Intestine
ENSG00000204616,Urinary Bladder
ENSG00000204618,Skin
ENSG00000204619,Thyroid Gland
ENSG00000204624,Cerebral Cortex
ENSG00000204628,Ovary
ENSG00000204632,Placenta
ENSG00000204634,Prostate gland
ENSG00000204634,Testis
ENSG00000204640,Testis
ENSG00000204642,Spleen
ENSG00000204644,Heart
ENSG00000204653,Liver
ENSG00000204655,Cerebral Cortex
ENSG00000204657,Testis
ENSG00000204659,Testis
ENSG00000204669,Testis
ENSG00000204671,Testis
ENSG00000204673,Endometrium
ENSG00000204673,Fallopian Tube
ENSG00000204673,Placenta
ENSG00000204681,Cerebral Cortex
ENSG00000204687,Gall Bladder
ENSG00000204687,Smooth Muscle
ENSG00000204688,Testis
ENSG00000204694,Testis
ENSG00000204695,Testis
ENSG00000204700,Testis
ENSG00000204701,Testis
ENSG00000204704,Testis
ENSG00000204710,Testis
ENSG00000204711,Fallopian Tube
ENSG00000204713,Thyroid Gland
ENSG00000204740,Small Intestine
ENSG00000204764,Testis
ENSG00000204767,Cerebral Cortex
ENSG00000204779,Cerebral Cortex
ENSG00000204815,Testis
ENSG00000204822,Testis
ENSG00000204839,Bone Marrow
ENSG00000204842,Testis
ENSG00000204843,Cerebral Cortex
ENSG00000204849,Testis
ENSG00000204851,Cerebral Cortex
ENSG00000204852,Fallopian Tube
ENSG00000204856,Testis
ENSG00000204859,Spleen
ENSG00000204866,Skin
ENSG00000204869,Skin
ENSG00000204882,Smooth Muscle
ENSG00000204887,Skin
ENSG00000204889,Skin
ENSG00000204897,Testis
ENSG00000204899,Lymph Node
ENSG00000204909,Testis
ENSG00000204913,Testis
ENSG00000204920,Thyroid Gland
ENSG00000204922,Prostate gland
ENSG00000204923,Skin
ENSG00000204928,Testis
ENSG00000204930,Testis
ENSG00000204936,Bone Marrow
ENSG00000204941,Placenta
ENSG00000204946,Spleen
ENSG00000204947,Ovary
ENSG00000204950,Fallopian Tube
ENSG00000204952,Testis
ENSG00000204954,Thyroid Gland
ENSG00000204956,Cerebral Cortex
ENSG00000204956,Endometrium
ENSG00000204956,Testis
ENSG00000204961,Testis
ENSG00000204962,Cerebral Cortex
ENSG00000204962,Testis
ENSG00000204963,Cerebral Cortex
ENSG00000204963,Testis
ENSG00000204965,Cerebral Cortex
ENSG00000204967,Cerebral Cortex
ENSG00000204967,Gall Bladder
ENSG00000204969,Endometrium
ENSG00000204970,Cerebral Cortex
ENSG00000204970,Testis
ENSG00000204977,Testis
ENSG00000204978,Small Intestine
ENSG00000204979,Testis
ENSG00000204983,Pancreas
ENSG00000204991,Stomach
ENSG00000205002,Testis
ENSG00000205022,Adrenal Gland
ENSG00000205038,Thyroid Gland
ENSG00000205045,Spleen
ENSG00000205060,Placenta
ENSG00000205076,Skin
ENSG00000205078,Testis
ENSG00000205084,Fallopian Tube
ENSG00000205085,Testis
ENSG00000205089,Duodenum
ENSG00000205089,Rectum
ENSG00000205090,Cerebral Cortex
ENSG00000205108,Testis
ENSG00000205111,Testis
ENSG00000205116,Cerebral Cortex
ENSG00000205126,Testis
ENSG00000205129,Fallopian Tube
ENSG00000205133,Gall Bladder
ENSG00000205133,Thyroid Gland
ENSG00000205138,Duodenum
ENSG00000205138,Spleen
ENSG00000205143,Liver
ENSG00000205155,Fallopian Tube
ENSG00000205177,Testis
ENSG00000205186,Adipose
ENSG00000205189,Placenta
ENSG00000205189,Prostate gland
ENSG00000205208,Testis
ENSG00000205209,Testis
ENSG00000205213,Placenta
ENSG00000205220,Spleen
ENSG00000205221,Ovary
ENSG00000205238,Testis
ENSG00000205250,Bone Marrow
ENSG00000205268,Lymph Node
ENSG00000205269,Bone Marrow
ENSG00000205277,Rectum
ENSG00000205279,Kidney
ENSG00000205301,Testis
ENSG00000205302,Thyroid Gland
ENSG00000205307,Spleen
ENSG00000205309,Testis
ENSG00000205323,Fallopian Tube
ENSG00000205336,Thyroid Gland
ENSG00000205339,Thyroid Gland
ENSG00000205352,Duodenum
ENSG00000205352,Small Intestine
ENSG00000205356,Salivary Gland
ENSG00000205358,Small Intestine
ENSG00000205359,Testis
ENSG00000205362,Gall Bladder
ENSG00000205363,Cerebral Cortex
ENSG00000205364,Small Intestine
ENSG00000205403,Liver
ENSG00000205409,Placenta
ENSG00000205413,Esophagus
ENSG00000205420,Esophagus
ENSG00000205423,Testis
ENSG00000205426,Placenta
ENSG00000205436,Duodenum
ENSG00000205442,Testis
ENSG00000205445,Fallopian Tube
ENSG00000205456,Testis
ENSG00000205457,Testis
ENSG00000205464,Testis
ENSG00000205476,Bone Marrow
ENSG00000205502,Pancreas
ENSG00000205517,Thyroid Gland
ENSG00000205531,Testis
ENSG00000205542,Lymph Node
ENSG00000205544,Duodenum
ENSG00000205560,Testis
ENSG00000205571,Thyroid Gland
ENSG00000205572,Thyroid Gland
ENSG00000205581,Lymph Node
ENSG00000205593,Fallopian Tube
ENSG00000205609,Thyroid Gland
ENSG00000205629,Testis
ENSG00000205639,Bone Marrow
ENSG00000205642,Testis
ENSG00000205643,Fallopian Tube
ENSG00000205649,Salivary Gland
ENSG00000205659,Kidney
ENSG00000205667,Gall Bladder
ENSG00000205669,Kidney
ENSG00000205670,Cerebral Cortex
ENSG00000205678,Heart
ENSG00000205683,Ovary
ENSG00000205693,Testis
ENSG00000205702,Liver
ENSG00000205707,Testis
ENSG00000205710,Salivary Gland
ENSG00000205726,Adipose
ENSG00000205730,Skin
ENSG00000205744,Lymph Node
ENSG00000205755,Appendix
ENSG00000205758,Testis
ENSG00000205765,Thyroid Gland
ENSG00000205777,Testis
ENSG00000205784,Testis
ENSG00000205795,Kidney
ENSG00000205808,Prostate gland
ENSG00000205809,Cerebral Cortex
ENSG00000205810,Cerebral Cortex
ENSG00000205832,Testis
ENSG00000205835,Fallopian Tube
ENSG00000205838,Testis
ENSG00000205846,Appendix
ENSG00000205856,Testis
ENSG00000205857,Testis
ENSG00000205858,Testis
ENSG00000205863,Skin
ENSG00000205864,Placenta
ENSG00000205867,Pancreas
ENSG00000205867,Rectum
ENSG00000205869,Cerebral Cortex
ENSG00000205882,Testis
ENSG00000205899,Cerebral Cortex
ENSG00000205903,Spleen
ENSG00000205916,Testis
ENSG00000205922,Stomach
ENSG00000205927,Cerebral Cortex
ENSG00000205929,Ovary
ENSG00000205937,Bone Marrow
ENSG00000205944,Testis
ENSG00000205978,Ovary
ENSG00000205981,Thyroid Gland
ENSG00000206013,Appendix
ENSG00000206026,Testis
ENSG00000206043,Testis
ENSG00000206047,Bone Marrow
ENSG00000206052,Cerebral Cortex
ENSG00000206053,Fallopian Tube
ENSG00000206069,Salivary Gland
ENSG00000206072,Prostate gland
ENSG00000206073,Esophagus
ENSG00000206075,Skin
ENSG00000206077,Lung
ENSG00000206102,Testis
ENSG00000206105,Testis
ENSG00000206127,Testis
ENSG00000206127,Thyroid Gland
ENSG00000206140,Testis
ENSG00000206150,Salivary Gland
ENSG00000206150,Testis
ENSG00000206172,Bone Marrow
ENSG00000206177,Bone Marrow
ENSG00000206181,Testis
ENSG00000206190,Lung
ENSG00000206199,Fallopian Tube
ENSG00000206260,Testis
ENSG00000206262,Ovary
ENSG00000206384,Lung
ENSG00000206418,Endometrium
ENSG00000206422,Skeletal Muscle
ENSG00000206432,Cerebral Cortex
ENSG00000206503,Spleen
ENSG00000206527,Adipose
ENSG00000206530,Fallopian Tube
ENSG00000206531,Testis
ENSG00000206535,Testis
ENSG00000206538,Placenta
ENSG00000206549,Testis
ENSG00000206557,Testis
ENSG00000206559,Testis
ENSG00000206560,Bone Marrow
ENSG00000206561,Fallopian Tube
ENSG00000206562,Testis
ENSG00000206579,Cerebral Cortex
ENSG00000211445,Kidney
ENSG00000211448,Thyroid Gland
ENSG00000211450,Spleen
ENSG00000211452,Thyroid Gland
ENSG00000211455,Smooth Muscle
ENSG00000211456,Thyroid Gland
ENSG00000211460,Testis
ENSG00000211584,Cerebral Cortex
ENSG00000211598,Tonsil
ENSG00000211599,Tonsil
ENSG00000211611,Tonsil
ENSG00000211623,Lymph Node
ENSG00000211623,Tonsil
ENSG00000211625,Tonsil
ENSG00000211626,Tonsil
ENSG00000211632,Tonsil
ENSG00000211633,Duodenum
ENSG00000211637,Duodenum
ENSG00000211638,Tonsil
ENSG00000211639,Urinary Bladder
ENSG00000211640,Tonsil
ENSG00000211641,Spleen
ENSG00000211642,Tonsil
ENSG00000211643,Urinary Bladder
ENSG00000211644,Urinary Bladder
ENSG00000211645,Duodenum
ENSG00000211647,Duodenum
ENSG00000211647,Lymph Node
ENSG00000211648,Tonsil
ENSG00000211649,Urinary Bladder
ENSG00000211650,Urinary Bladder
ENSG00000211651,Tonsil
ENSG00000211652,Tonsil
ENSG00000211653,Tonsil
ENSG00000211654,Tonsil
ENSG00000211655,Tonsil
ENSG00000211656,Urinary Bladder
ENSG00000211658,Tonsil
ENSG00000211659,Tonsil
ENSG00000211660,Tonsil
ENSG00000211661,Lymph Node
ENSG00000211662,Tonsil
ENSG00000211663,Tonsil
ENSG00000211664,Duodenum
ENSG00000211665,Tonsil
ENSG00000211666,Tonsil
ENSG00000211667,Tonsil
ENSG00000211668,Tonsil
ENSG00000211669,Tonsil
ENSG00000211670,Tonsil
ENSG00000211672,Tonsil
ENSG00000211673,Tonsil
ENSG00000211674,Lymph Node
ENSG00000211677,Tonsil
ENSG00000211679,Tonsil
ENSG00000211695,Prostate gland
ENSG00000211697,Tonsil
ENSG00000211698,Lymph Node
ENSG00000211699,Lymph Node
ENSG00000211699,Spleen
ENSG00000211706,Lymph Node
ENSG00000211710,Lymph Node
ENSG00000211713,Lymph Node
ENSG00000211713,Appendix
ENSG00000211716,Lymph Node
ENSG00000211717,Lymph Node
ENSG00000211720,Lymph Node
ENSG00000211720,Tonsil
ENSG00000211721,Lymph Node
ENSG00000211724,Lymph Node
ENSG00000211724,Tonsil
ENSG00000211725,Tonsil
ENSG00000211727,Lymph Node
ENSG00000211728,Lymph Node
ENSG00000211734,Tonsil
ENSG00000211745,Lymph Node
ENSG00000211746,Lymph Node
ENSG00000211747,Lymph Node
ENSG00000211750,Lymph Node
ENSG00000211752,Lymph Node
ENSG00000211753,Lymph Node
ENSG00000211764,Spleen
ENSG00000211767,Spleen
ENSG00000211771,Lymph Node
ENSG00000211776,Lymph Node
ENSG00000211777,Lymph Node
ENSG00000211778,Lymph Node
ENSG00000211779,Lymph Node
ENSG00000211780,Lymph Node
ENSG00000211782,Lymph Node
ENSG00000211782,Appendix
ENSG00000211784,Lymph Node
ENSG00000211785,Lymph Node
ENSG00000211786,Lymph Node
ENSG00000211787,Lymph Node
ENSG00000211788,Lymph Node
ENSG00000211789,Lymph Node
ENSG00000211790,Appendix
ENSG00000211791,Lymph Node
ENSG00000211792,Lymph Node
ENSG00000211793,Lymph Node
ENSG00000211794,Lymph Node
ENSG00000211795,Lymph Node
ENSG00000211796,Lymph Node
ENSG00000211797,Lymph Node
ENSG00000211798,Lymph Node
ENSG00000211799,Lymph Node
ENSG00000211800,Lymph Node
ENSG00000211801,Lymph Node
ENSG00000211802,Lymph Node
ENSG00000211803,Appendix
ENSG00000211804,Spleen
ENSG00000211805,Appendix
ENSG00000211806,Lymph Node
ENSG00000211807,Lymph Node
ENSG00000211809,Lymph Node
ENSG00000211810,Lymph Node
ENSG00000211812,Lymph Node
ENSG00000211813,Lymph Node
ENSG00000211815,Lymph Node
ENSG00000211816,Lymph Node
ENSG00000211818,Lymph Node
ENSG00000211818,Appendix
ENSG00000211819,Testis
ENSG00000211820,Lymph Node
ENSG00000211821,Spleen
ENSG00000211821,Tonsil
ENSG00000211847,Tonsil
ENSG00000211886,Lymph Node
ENSG00000211890,Colon
ENSG00000211891,Thyroid Gland
ENSG00000211892,Urinary Bladder
ENSG00000211893,Urinary Bladder
ENSG00000211895,Stomach
ENSG00000211896,Urinary Bladder
ENSG00000211898,Tonsil
ENSG00000211899,Spleen
ENSG00000211905,Duodenum
ENSG00000211933,Tonsil
ENSG00000211934,Tonsil
ENSG00000211935,Tonsil
ENSG00000211937,Tonsil
ENSG00000211938,Tonsil
ENSG00000211941,Tonsil
ENSG00000211942,Urinary Bladder
ENSG00000211943,Tonsil
ENSG00000211944,Urinary Bladder
ENSG00000211945,Tonsil
ENSG00000211946,Tonsil
ENSG00000211947,Tonsil
ENSG00000211949,Tonsil
ENSG00000211950,Tonsil
ENSG00000211951,Urinary Bladder
ENSG00000211952,Urinary Bladder
ENSG00000211955,Tonsil
ENSG00000211956,Tonsil
ENSG00000211957,Tonsil
ENSG00000211958,Testis
ENSG00000211959,Tonsil
ENSG00000211961,Tonsil
ENSG00000211962,Tonsil
ENSG00000211964,Tonsil
ENSG00000211965,Tonsil
ENSG00000211966,Tonsil
ENSG00000211967,Tonsil
ENSG00000211968,Urinary Bladder
ENSG00000211970,Tonsil
ENSG00000211972,Urinary Bladder
ENSG00000211973,Urinary Bladder
ENSG00000211974,Tonsil
ENSG00000211976,Tonsil
ENSG00000211979,Rectum
ENSG00000212122,Testis
ENSG00000212123,Testis
ENSG00000212124,Endometrium
ENSG00000212126,Esophagus
ENSG00000212126,Ovary
ENSG00000212126,Spleen
ENSG00000212126,Skin
ENSG00000212127,Endometrium
ENSG00000212128,Adrenal Gland
ENSG00000212657,Bone Marrow
ENSG00000212658,Tonsil
ENSG00000212710,Testis
ENSG00000212721,Lymph Node
ENSG00000212724,Skin
ENSG00000212747,Smooth Muscle
ENSG00000212807,Thyroid Gland
ENSG00000212864,Cerebral Cortex
ENSG00000212899,Prostate gland
ENSG00000212899,Testis
ENSG00000212900,Esophagus
ENSG00000212901,Skin
ENSG00000212907,Kidney
ENSG00000212916,Testis
ENSG00000212933,Testis
ENSG00000212935,Bone Marrow
ENSG00000212993,Prostate gland
ENSG00000212993,Salivary Gland
ENSG00000213015,Prostate gland
ENSG00000213020,Fallopian Tube
ENSG00000213022,Esophagus
ENSG00000213022,Skin
ENSG00000213023,Cerebral Cortex
ENSG00000213024,Testis
ENSG00000213030,Placenta
ENSG00000213047,Thyroid Gland
ENSG00000213064,Bone Marrow
ENSG00000213066,Testis
ENSG00000213079,Endometrium
ENSG00000213079,Ovary
ENSG00000213079,Thyroid Gland
ENSG00000213085,Fallopian Tube
ENSG00000213088,Smooth Muscle
ENSG00000213096,Thyroid Gland
ENSG00000213123,Fallopian Tube
ENSG00000213139,Skin
ENSG00000213145,Small Intestine
ENSG00000213160,Endometrium
ENSG00000213171,Skeletal Muscle
ENSG00000213185,Testis
ENSG00000213186,Lymph Node
ENSG00000213190,Cerebral Cortex
ENSG00000213199,Testis
ENSG00000213203,Spleen
ENSG00000213213,Testis
ENSG00000213214,Thyroid Gland
ENSG00000213215,Placenta
ENSG00000213218,Placenta
ENSG00000213221,Testis
ENSG00000213231,Lymph Node
ENSG00000213231,Spleen
ENSG00000213231,Testis
ENSG00000213246,Bone Marrow
ENSG00000213265,Testis
ENSG00000213281,Bone Marrow
ENSG00000213316,Fallopian Tube
ENSG00000213316,Spleen
ENSG00000213337,Skeletal Muscle
ENSG00000213339,Ovary
